dPSIZ	SR-	SR+	FAS6-	FAS6+	MES	dMES	MES+	MES-	MEC-MC?	MEC-CS?	MES-KM?	PESE-	PESE+	PESS-	PESS+
	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0044	0.0	0.0
	0.0	0.0007	0.0	0.0	8.88	7.64	7.64	-1.24	0.0	1.0	0.0	0.0	0.0	0.0	0.0
	0.0007	0.0015	0.0	0.0	3.12	0.25	0.25	-0.25	0.0	1.0	0.0	0.0015	0.0	0.0	0.0
	0.0022	0.0007	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
	0.0	0.0015	0.0	0.0	2.13	0.18		0.18	0.0	1.0	0.0	0.0	0.0044	0.0	0.0
	0.0007	0.0	0.0	0.0					0.0	0.0	0.0	0.0015	0.0	0.0	0.0
-0.646	0.0	0.0	0.0	0.25					0.0	0.0	0.0	0.0	0.0588	0.5	0.0
2.159															
	0.0079	0.0	0.0	0.0					0.0	0.0	0.0	0.0612	0.0	0.0	0.0
	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
-1.149	0.0417	0.0	0.0	0.0	4.22	1.47	-1.47	1.47	0.0	1.0	0.0	0.15	0.0		
-0.022	0.0	0.1429	0.0	0.0					0.0	0.0	0.0	0.25	0.0	0.0	0.0
2.838	0.0	0.0	0.0	0.0	3.24	0.87	-0.87	0.87	0.0	1.0	0.0	0.0	0.3333		
-2.154	0.1	0.3077	0.0	0.0	3.24	1.1	-1.1	1.1	0.0	1.0	0.0	0.0	0.0		
-2.534	0.04	0.0	0.0	0.0					0.0	0.0	0.0	0.0909	0.1667		
-1.356	0.0	0.0385	0.0	0.0	4.88	0.2	0.2	-0.2	0.0	1.0	0.0	0.0	0.0		
	0.0	0.0	0.0435	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0185
	0.0065	0.0065	0.0	0.0	2.84	1.29	-0.31	1.29	0.0	1.0	0.0	0.0	0.0	0.0	0.0
-0.574	0.0	0.0645	0.0	0.0					0.0	0.0	0.0	0.0	0.0		
-0.453	0.0	0.0345	0.0	0.0	8.99	7.76	7.76		0.0	1.0	0.0	0.0	0.0		1.0
-0.128	0.0081	0.0081	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.023	0.0081	0.0081	0.0	0.0	8.98	2.65	2.65	-0.21	0.0	1.0	0.0	0.0	0.0	0.0	0.0
-1.317	0.0625	0.0							0.0	0.0	0.0	0.0556	0.0		1.0
-1.114	0.0	0.0385	0.0	0.0	4.66	5.8		5.8	0.0	1.0	0.0	0.0833	0.0	0.0	0.0
0.251	0.0	0.0526	0.2857	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
	0.0	0.0124	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0175	0.0
1.685	0.0	0.0714							0.0	0.0	0.0	0.25	0.0		
-0.356	0.0	0.0	0.0	0.0	2.15	0.67		0.67	0.0	1.0	0.0	0.0	0.0	0.0	0.0
0.298	0.0222	0.0	0.0	0.0					0.0	0.0	0.0	0.0345	0.0	0.0	0.0
-0.743	0.0286	0.0286							0.0	0.0	0.0	0.1765	0.0		
0.555	0.0119	0.0235	0.0	0.0	3.88	1.89		1.89	0.0	1.0	0.0	0.0	0.0435	0.0	0.0
-0.014															
1.435	0.0	0.0			7.86	0.25	0.25	-0.25	0.0	1.0	0.0	0.0	0.0		
0.376	0.0	0.0588			6.95	0.99	0.99	-0.99	0.0	1.0	0.0	0.0	0.0	0.0	0.0
-0.829	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.1364	0.0		
-0.988	0.0	0.0							0.0	0.0	0.0	0.0	0.0667		
-0.942	0.0	0.0526	0.0	0.0					0.0	0.0	0.0	0.0	0.0		
-1.242	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0		
0.129	0.0465	0.0238	0.0	0.0					0.0	0.0	0.0	0.0	0.0		
0.609	0.0667	0.0	0.0	0.0	6.73	3.27	3.27	-3.27	0.0	1.0	0.0	0.0769	0.0		
1.048	0.1	0.1	0.0	0.2	3.85	8.37		8.37	0.0	1.0	0.0				
0.972	0.0	0.0	0.0	0.0					0.0	0.0	0.0				
	0.0055	0.0028	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
-0.61	0.1	0.1	0.0	0.0					0.0	0.0	0.0	0.1429	0.0		
-1.375	0.0	0.0	0.0	0.0	2.71	0.21	-0.21	0.21	0.0	1.0	0.0	0.2667	0.0	0.0	0.0
0.425	0.0667	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0		
-0.543	0.1429	0.0	0.0	0.0					0.0	0.0	0.0	0.1111	0.1111	0.0	0.0
0.323	0.0571	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0		
-2.238	0.1538	0.0833	0.0	0.0					0.0	0.0	0.0	0.0	0.0		
1.698	0.0	0.1818							0.0	0.0	0.0	0.0	0.3636		
-0.16	0.0	0.0	0.0	0.6667					0.0	0.0	0.0	0.0	0.0	0.5	0.0
0.216	0.0	0.0							0.0	0.0	0.0	0.0	0.0		
-0.023	0.0667	0.0667	0.0	0.0	3.38	0.12	-0.12	0.12	0.0	1.0	0.0	0.0	0.0		
1.59	0.0	0.0							0.0	0.0	0.0	0.0	0.3333	0.0	0.0
-0.527	0.0625	0.0	0.0	0.2	2.34	7.48		7.48	0.0	1.0	0.0	0.0	0.0	0.2	0.2
-0.617	0.08	0.0		1.0	5.2	2.33	2.33	-2.33	0.0	1.0	0.0	0.1667	0.0		
0.885	0.0526	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0		1.0
-1.154	0.0	0.0							0.0	0.0	0.0	0.0	0.0	0.0	0.0
-0.865	0.0492	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0		
-0.935	0.0645	0.0169	0.0	0.0					0.0	0.0	0.0	0.0	0.0		
-0.543	0.0345	0.0	0.0	0.0	6.52	1.66	1.66	-1.66	0.0	1.0	0.0	0.0	0.0		
-1.072	0.0435	0.0	0.0	0.0					0.0	0.0	0.0	0.0556	0.0		
0.711	0.0357	0.069	0.0	0.0	5.7	7.75	7.75		0.0	1.0	0.0	0.0	0.0	0.0	0.0
0.544	0.05	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0571	0.0	0.0
	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0312
	0.0098	0.0	0.0	0.0256					0.0	0.0	0.0	0.0208	0.0	0.0	0.0
	0.0	0.0	0.0	0.0	3.21	1.29		1.29	0.0	1.0	0.0	0.0408	0.0	0.0	0.0
	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.07	0.0455	0.0455	0.0	0.0	4.31	0.54	0.54	-0.54	0.0	1.0	0.0	0.0	0.0		
-0.082	0.0	0.0	0.0	0.0	9.08	0.68	-0.68	0.68	0.0	1.0	0.0	0.0	0.0	0.0	0.0
	0.0	0.0	0.0	0.0	3.31	0.53	-0.53	0.53	0.0	1.0	0.0	0.0	0.0	0.0	0.0
-0.893	0.0238	0.0							0.0	0.0	0.0	0.025	0.0		
	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.048	0.0139	0.007	0.0	0.0					0.0	0.0	0.0	0.0	0.037		
0.043	0.007	0.0139	0.0	0.0					0.0	0.0	0.0	0.0	0.0		
-0.065	0.007	0.007	0.0	0.0					0.0	0.0	0.0	0.0	0.0		
0.021	0.0	0.007	0.0	0.0					0.0	0.0	0.0	0.0	0.0		
0.164	0.0	0.0	0.0	0.0	3.68	0.18	-0.18	0.18	0.0	1.0	0.0	0.0	0.0	0.0	0.0
1.375	0.069	0.0							0.0	0.0	0.0	0.0	0.2		
	0.0153	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0		
	0.0077	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0		
	0.0077	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0312		
2.261	0.0625	0.0323	0.0	0.0					0.0	0.0	0.0	0.0	0.0		
-0.43	0.0741	0.0385	0.0	0.0					0.0	0.0	0.0	0.0	0.0		
-0.799	0.0625	0.0323	0.0	0.0	3.25	0.27	-0.27	0.27	0.0	1.0	0.0	0.2258	0.0	0.0	0.0
0.866	0.16	0.0455							0.0	0.0	0.0	0.1429	0.1429	0.0	0.0
-0.692	0.0667	0.0	0.1429	0.0					0.0	0.0	0.0	0.0	0.0		
0.632	0.0526	0.0526	0.0	0.0	2.46	0.83		0.83	0.0	1.0	0.0	0.0	0.0	0.0	0.0
-1.211	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0		
-0.673	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0909	0.0		
1.265	0.0476	0.0							0.0	0.0	0.0	0.0	0.0		
1.061	0.0476	0.0476							0.0	0.0	0.0	0.0	0.0		
-1.04	0.0357	0.0	0.0	0.0					0.0	0.0	0.0	0.087	0.0	0.0	0.0
0.709	0.0	0.0333	0.0	0.0					0.0	0.0	0.0	0.0667	0.125	0.0	0.0
0.477	0.0455	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.2857	0.0	0.0
-0.228	0.1364	0.05	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
-0.112	0.0625	0.0			5.61	8.05		8.05	0.0	1.0	0.0	0.0	0.0		
	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.1	0.0		
0.827	0.1034	0.0	0.0	0.0					0.0	0.0	0.0	0.1111	0.0	0.0	0.0
0.117	0.0455	0.0			5.92	0.86	0.86	-0.86	0.0	1.0	0.0	0.2222	0.0		
1.469	0.0588	0.0588							0.0	0.0	0.0	0.0	0.0		
0.777	0.0	0.0345	0.0	0.0	7.77	0.48	-0.48	0.48	0.0	0.0	1.0	0.0	0.0625		
	0.0071	0.0	0.0	0.0	4.53	0.13	-0.13	0.13	0.0	1.0	0.0	0.0	0.0	0.0	0.0
	0.0	0.0048	0.0	0.0	5.06	8.37	8.37	5.37	1.0	1.0	0.0	0.0	0.0	0.0	0.0
	0.0195	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.5	0.0
	0.0044	0.0	0.0	0.0	7.88	4.13	4.13	-4.13	0.0	1.0	0.0	0.0	0.0106	0.0	0.0
-1.725	0.0	0.0	0.0	0.0	6.84	7.75	7.75	3.4	1.0	1.0	0.0	0.0	0.0		
-1.365	0.08	0.0	0.0	0.4					0.0	0.0	0.0	0.0	0.0		
1.81	0.0345	0.0667	0.0	0.0					0.0	0.0	0.0	0.2	0.2		
1.891	0.0	0.0455							0.0	0.0	0.0	0.0	0.0		
	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.319	0.0	0.0	0.25	0.0					0.0	0.0	0.0	0.0	0.1429		
0.917	0.037	0.0			2.36	7.95	7.95		0.0	1.0	0.0	0.0	0.1		
-0.092	0.0	0.0444	0.0	0.0					0.0	0.0	0.0	0.0	0.0		
0.693	0.0	0.0	0.5	0.0					0.0	0.0	0.0	0.0625	0.0625		
-1.548	0.0714	0.0	0.2	0.0	2.33	1.25	1.25		0.0	1.0	0.0	0.0	0.0	0.0	0.0
1.306	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.3333
2.72	0.0	0.0							0.0	0.0	0.0	0.0	0.0	0.0	0.0
	0.0019	0.0019	0.0	0.0					0.0	0.0	0.0	0.0	0.0053	0.0	0.0
	0.0019	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.275	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
-0.568	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0		
0.594	0.025	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0		
-1.189	0.0089	0.0	0.0	0.0667	8.73	7.53	7.53		0.0	1.0	0.0	0.0	0.0	0.25	0.0
-0.449	0.0	0.0435	0.0	0.0	2.6	7.76	7.76		0.0	1.0	0.0	0.0	0.0		
0.65	0.0345	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.274	0.0	0.125							0.0	0.0	0.0	0.0	0.0	0.3333	0.0
-0.96	0.0	0.0769							0.0	0.0	0.0	0.0	0.0	0.0	0.0
-0.264	0.0333	0.0333	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
-0.273	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0		
0.618	0.0	0.1176	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.477	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0		
-1.943	0.0417	0.0417	0.0	0.0	7.07	1.32	1.32	-1.32	0.0	1.0	0.0	0.125	0.0		
1.153	0.0588	0.0	0.0	0.0	8.23	0.22	0.22	-0.22	0.0	1.0	0.0	0.0	0.0		
2.255	0.0769	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0		
0.668	0.0417	0.0417	0.0	0.0					0.0	0.0	0.0	0.0	0.0		
-0.678	0.0741	0.0							0.0	0.0	0.0	0.0	0.0		
0.601	0.0385	0.0							0.0	0.0	0.0	0.1538	0.0		
-0.257	0.2	0.1111							0.0	0.0	0.0	0.3333	0.0	0.0	0.0
0.838	0.0526	0.0	0.0	0.0	5.01	0.15	0.15	-0.15	0.0	1.0	0.0	0.0	0.0	0.1	0.0
1.939	0.0556	0.0							0.0	0.0	0.0	0.0	0.0	0.0	0.0
	0.0222	0.0222	0.0	0.0	3.24	0.65	-0.65	0.65	0.0	1.0	0.0	0.0	0.1111		
	0.0	0.0045	0.0	0.0	9.41	7.76	7.76	-0.36	0.0	1.0	0.0	0.0	0.0	0.0	0.0
0.562	0.0196	0.0196	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.006	0.0476	0.0909	0.0	0.0	2.32	0.3	0.3	-0.3	0.0	1.0	0.0	0.0	0.0		
-0.826	0.0172	0.0339	0.0	0.0	2.8	8.18	8.18	0.35	0.0	1.0	0.0	0.0	0.0	0.0	0.0
-0.449	0.0	0.0278	0.0	0.0	6.55	7.75	7.75		0.0	1.0	0.0	0.0909	0.0	0.0	0.0
0.296	0.0645	0.0	0.0	0.0	6.39	8.37	5.75	8.37	1.0	1.0	0.0	0.0	0.1667	0.0	0.0
-0.523	0.0357	0.0	0.0	0.0	9.89	7.75	7.75	2.62	1.0	1.0	0.0	0.0	0.0		
0.804	0.0	0.04	0.0	0.0					0.0	0.0	0.0	0.1	0.0		
0.622	0.0312	0.0312	0.0	0.0					0.0	0.0	0.0	0.0	0.0		
1.641	0.0645	0.0333	0.0	0.0	4.37	8.37	-1.16	8.37	0.0	1.0	0.0	0.0	0.0		
-0.28	0.0	0.0							0.0	0.0	0.0	0.0714	0.0714	0.0	0.0
1.599	0.087	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.5		
1.739	0.0	0.0		1.0	8.6	0.56	0.56	-0.56	0.0	1.0	0.0	0.0	0.0		
1.524	0.0	0.0385	0.0	0.0					0.0	0.0	0.0	0.125	0.125	0.0	0.0
1.561	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.2143		
1.035	0.0244	0.0244			5.03	0.38	0.38	-0.38	0.0	1.0	0.0	0.0	0.0		
-0.805	0.0476	0.0							0.0	0.0	0.0	0.0	0.0		
0.362	0.0968	0.0345							0.0	0.0	0.0	0.0	0.1111		
	0.0018	0.0	0.0	0.0	9.92	0.28	-0.28	0.28	0.0	1.0	0.0	0.0	0.0	0.0	0.0
0.576	0.0385	0.0	0.0	0.0	8.34	0.39	0.39	-0.39	0.0	1.0	0.0	0.0	0.0	0.0	0.5
-1.12	0.0	0.0	0.0	0.0	5.34	0.25	0.25	-0.25	0.0	1.0	0.0	0.0	0.0	0.0	0.3333
-0.375	0.0417	0.0	0.0	0.2	4.3	0.42	0.42	-0.42	0.0	1.0	0.0	0.0	0.0	0.0	0.0
0.166	0.0417	0.0	0.0	0.0	3.88	0.48	-0.48	0.48	0.0	1.0	0.0	0.0	0.0	0.0	0.0
-0.881	0.0	0.0	0.0	0.0	2.27	1.35		1.35	0.0	1.0	0.0	0.0	0.0	0.0	0.0
-0.76	0.0	0.0	0.0	0.0	6.08	0.88	-0.88	0.88	0.0	1.0	0.0	0.0	0.0417	0.0	0.0
	0.0	0.0013	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
-3.054	0.0	0.0078	0.1111	0.0	9.88	2.99	-2.99	2.99	0.0	1.0	0.0	0.0	0.0227	0.0	0.0
-0.619	0.0	0.0078	0.0	0.0	5.37	1.34	1.34	0.35	0.0	1.0	0.0	0.0	0.0	0.0	0.0
-0.257	0.0	0.0	0.0	0.2					0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.087	0.0233	0.0	0.5	0.0	6.92	0.73	0.73	-0.73	0.0	1.0	0.0	0.0	0.0		
-0.954	0.0	0.0	0.1667	0.0					0.0	0.0	0.0	0.1667	0.0		
-1.056	0.0	0.0	0.0	0.1429					0.0	0.0	0.0	0.0	0.0	0.5	0.0
	0.0	0.0072	0.1875	0.0					0.0	0.0	0.0	0.0	0.0		
	0.0072	0.0	0.0	0.0714					0.0	0.0	0.0	0.0	0.0182		
-0.096	0.0165	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0		
0.845	0.0	0.0	0.0	0.1667					0.0	0.0	0.0	0.0	0.0	0.0	0.0
-0.032	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
	0.0	0.0025	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.018
	0.0	0.0128	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
	0.0021	0.0021	0.0118	0.0	9.22	7.65	7.65		0.0	1.0	0.0	0.0	0.0	0.0	0.0
	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0056	0.0056	0.0	0.0
2.651	0.0	0.0286	0.0	0.0	5.86	8.37	7.81	8.37	1.0	1.0	0.0	0.0	0.0		
1.276	0.0556	0.0	0.0	0.5					0.0	0.0	0.0	0.0	0.0	0.0	0.0
-0.875	0.0	0.0	0.0	0.5					0.0	0.0	0.0	0.0	0.0	0.0	0.3333
-1.644	0.2143	0.0			4.8	0.39	-0.39	0.39	0.0	1.0	0.0	0.0	0.0	0.0	0.0
-0.322	0.0952	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0		
-1.949	0.1667	0.0		1.0					0.0	0.0	0.0	0.0	0.0		1.0
0.796	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.832	0.0	0.1364	0.0	0.0	9.63	0.48	-0.48	0.48	0.0	1.0	0.0	0.0	0.0	0.0	0.0
0.017	0.0055	0.0055	0.0	0.0	6.58	0.13	0.13	-0.13	0.0	1.0	0.0	0.0069	0.0	0.0	0.0
1.779	0.0556	0.0556							0.0	0.0	0.0	0.0	0.0		
0.921	0.069	0.0357	0.25	0.0					0.0	0.0	0.0	0.0	0.0		
-1.511	0.0	0.0455			7.05	7.96	7.96		0.0	1.0	0.0	0.0	0.0		
1.108	0.1538	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.1429	0.0	0.0
	0.0208	0.0105	0.0	0.0					0.0	0.0	0.0	0.0	0.0		
	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.812	0.0714	0.0							0.0	0.0	0.0	0.0	0.125		
-0.28	0.0714	0.0	0.0	0.0					0.0	0.0	0.0	0.0909	0.0		
1.973	0.04	0.0	0.0	0.0					0.0	0.0	0.0	0.1111	0.1111		
1.027	0.0526	0.0							0.0	0.0	0.0	0.1429	0.0	0.0	0.0
-1.042	0.0667	0.125	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.015	0.0698	0.0244			4.36	8.37	7.05	8.37	1.0	1.0	0.0	0.0	0.0		
1.802	0.0	0.25	0.0	0.0					0.0	0.0	0.0	0.0	0.0		
-0.086	0.04	0.0769	0.0	0.0					0.0	0.0	0.0	0.1176	0.0	0.0	0.0
	0.0	0.0426	0.0	0.0	4.35	8.37	8.37		0.0	1.0	0.0	0.0	0.0	0.0	0.0
0.204	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
-0.463	0.0	0.0175	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
-1.694	0.05	0.05	0.0	0.0	2.19	0.19	0.19		0.0	1.0	0.0	0.0	0.0	0.0	0.0
-2.752	0.0	0.0	0.0	0.0	5.12	8.75		8.75	0.0	1.0	1.0	0.0	0.0	0.0	0.0
-1.582	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0		
-0.219	0.0	0.0	0.0	0.0	5.13	1.2	1.2	-1.2	0.0	1.0	0.0	0.0	0.0	0.0	0.0
0.424	0.0	0.0227	0.0	0.0	3.58	12.5	12.5		0.0	1.0	0.0	0.0	0.0667	0.0	0.0
	0.0018	0.0	0.0111	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
	0.0	0.0	0.0	0.0	7.79	2.15	2.15	-2.15	0.0	1.0	0.0	0.0	0.0	0.0	0.0
-1.405	0.0	0.0312	0.0	0.0	3.16	1.92	1.92		0.0	1.0	0.0	0.0	0.0	0.0	0.0
-0.504	0.1111	0.0588							0.0	0.0	0.0	0.2	0.0		
-0.543	0.0417	0.1154	0.0	0.0	2.52	8.36	8.36		0.0	1.0	0.0	0.0	0.0	0.0	0.0
2.751	0.0	0.25	0.0	0.0					0.0	0.0	0.0		1.0	0.0	0.0
1.638	0.0	0.0							0.0	0.0	0.0				
-0.733	0.0435	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0		1.0
1.232	0.05	0.0	0.0	0.0	3.84	3.72		3.72	0.0	1.0	0.0	0.0	0.2		
-2.446	0.0	0.0952	0.0	0.0	4.53	3.28		3.28	0.0	1.0	0.0	0.0	0.0		1.0
	0.0108	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
	0.0054	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
-0.532	0.0263	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0		
1.181	0.0	0.0417	0.0	0.0	3.48	1.17	1.17	-1.17	0.0	1.0	0.0	0.0	0.0	0.0	0.0
	0.008	0.0	0.0	0.0					0.0	0.0	0.0	0.01	0.0	0.0	0.0
	0.0065	0.0	0.0	0.0	4.95	0.76	0.76	-0.76	0.0	1.0	0.0	0.0	0.0	0.0	0.0
	0.0033	0.0	0.0	0.0	6.32	0.48	-0.48	0.48	0.0	1.0	0.0	0.0	0.0	0.0	0.0
	0.0	0.0031	0.0	0.0923					0.0	0.0	0.0	0.0	0.0	0.0	0.0833
0.803	0.0	0.0	0.5	0.0	8.02	3.12	-3.12	3.12	0.0	1.0	0.0	0.0	0.0		
0.699	0.0	0.0303							0.0	0.0	0.0	0.0769	0.0769	0.0	0.0
0.4	0.0244	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
-0.796	0.0	0.0294	0.1111	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.445	0.0	0.0294	0.1111	0.0					0.0	0.0	0.0	0.0294	0.0	0.0	0.0
-1.237	0.0	0.0	0.0	0.0	3.05	0.48	0.48	-0.48	0.0	1.0	0.0	0.0	0.0		
-1.42	0.0	0.0							0.0	0.0	0.0	0.0	0.0		
-0.86	0.0	0.0							0.0	0.0	0.0	0.0	0.0		1.0
-0.802	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0		
0.484	0.0092	0.0	0.0	0.0	2.0	8.76			0.0	1.0	0.0	0.0	0.0	0.0	0.0
	0.0317	0.0	0.0	0.0	9.49	8.75	7.95	8.75	1.0	1.0	0.0	0.0	0.0	0.0	0.0
	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
-0.606	0.0357	0.0	0.0	0.0					0.0	0.0	0.0	0.2222	0.0		
-0.065	0.0	0.0	0.0	0.125					0.0	0.0	0.0	0.0714	0.1875		
-0.781	0.0017	0.0017	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
															
-0.466	0.0083	0.0165	0.0	0.0	7.07	8.36	8.36		0.0	1.0	0.0	0.0	0.0	0.0	0.0
1.16	0.0233	0.0455	0.0	0.0					0.0	0.0	0.0	0.0	0.0		
-0.133	0.08	0.0	0.0	0.0	5.02	8.75		8.75	0.0	1.0	0.0	0.2	0.0		
-0.412	0.0	0.0417	0.0	0.0					0.0	0.0	0.0	0.0	0.0		
-2.062	0.0667	0.1765	0.0	0.4	5.66	7.96	7.96		0.0	1.0	0.0	0.2	0.0	0.0	0.0
	0.0054	0.0	0.0	0.0303					0.0	0.0	0.0	0.0	0.0	0.0	0.0
2.497	0.0556	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.1111		
2.23	0.0	0.0	0.0	0.0	3.13	8.75		8.75	0.0	1.0	0.0	0.0	0.0	0.0	0.0
-0.106	0.0833	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0		1.0
	0.003	0.003	0.0	0.0					0.0	0.0	0.0	0.0896	0.0	0.0	0.0
0.308	0.0089	0.0263							0.0	0.0	0.0	0.0	0.0		
-2.119	0.0	0.0	0.0	0.25	2.46	9.46		9.46	0.0	1.0	0.0	0.0	0.0	0.0	0.0
1.648	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
-1.33	0.0455	0.0	0.0	0.0					0.0	0.0	0.0	0.0435	0.0	0.0	0.0
1.634	0.0345	0.0345	0.0	0.0	2.54	8.75		8.75	0.0	1.0	0.0	0.0	0.0		
0.257	0.0116	0.0	0.0	0.0	3.03	5.71	5.71		0.0	1.0	0.0	0.02	0.02	0.0	0.0
-0.867	0.0058	0.0	0.0	0.0					0.0	0.0	0.0	0.0392	0.0	0.0	0.0
-0.259	0.0244	0.0	0.0	0.0	5.49	1.88	1.88	-1.88	0.0	1.0	0.0	0.0435	0.0435	0.0	0.0
	0.0	0.0024	0.0	0.0					0.0	0.0	0.0	0.0	0.0054	0.0	0.0
	0.0024	0.0024	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
	0.0	0.0048	0.0	0.0					0.0	0.0	0.0	0.0	0.0054	0.0	0.0
-0.883	0.0476	0.0		1.0	7.93	1.8	-1.8	1.8	0.0	1.0	0.0	0.0	0.0	0.0	0.0
	0.0	0.0044	0.0	0.0	5.03	2.16	-2.16	2.16	0.0	1.0	0.0	0.0	0.0	0.0	0.0
1.208	0.037	0.037							0.0	0.0	0.0	0.0	0.0		
	0.0	0.0145	0.0	0.0					0.0	0.0	0.0	0.1053	0.0	0.0	0.0
	0.0202	0.0202	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
-1.008	0.0	0.0	0.0	0.3333					0.0	0.0	0.0	0.0	0.0		
0.283	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
	0.0	0.0028	0.0	0.0					0.0	0.0	0.0	0.008	0.0	0.0	0.0
	0.0	0.0084	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0667
-0.565	0.0	0.0345	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.581	0.0345	0.0667	0.0	0.0					0.0	0.0	0.0	0.0	0.0667	0.0	0.0
0.206	0.0	0.0145	0.0345	0.0	6.26	0.91	-0.91	0.91	0.0	1.0	0.0	0.0	0.0	0.0	0.0
