priPhCons	mamPhCons	verPhCons	priPhyloP	mamPhyloP	verPhyloP	GerpS
0.631	0.791	0.111	-0.449	-1.389	-1.936	-7.38
0.233	0.987	0.928	-0.453	0.386	0.118	0.141
0.973	0.981	0.999	0.374	-0.149	0.426	0.0174
0.996	1.0	1.0	0.646	2.775	4.08	5.32
0.902	0.993	0.428	-1.275	0.412	0.175	1.8
0.665	0.452	0.378	-0.155	0.307	0.13	1.04
0.999	1.0	1.0	0.645	2.707	5.665	5.21
0.992	0.999	0.994	-0.309	0.179	-0.046	0.969
0.999	1.0	1.0	0.651	1.515	0.716	4.05
0.394	0.0	0.001	-0.921	-4.443	-2.73	-10.6
0.026	0.0	0.0	-1.232	-2.296	-2.464	-10.0
0.983	1.0	1.0	0.559	0.76	0.85	2.45
0.377	0.077	0.019	0.226	-0.957	-0.394	-4.85
0.964	0.986	0.886	0.466	-0.069	-0.687	-1.36
0.998	0.824	0.955	0.651	-1.222	-0.371	-5.19
0.321	1.0	1.0	0.581	0.498	0.77	3.14
0.974	0.994	0.957	-0.243	0.164	-0.203	0.932
0.26	0.998	0.132	0.651	0.337	0.214	2.83
0.988	1.0	0.998	0.457	1.034	0.504	2.62
0.906	0.424	0.032	-0.144	-2.859	-2.717	-9.45
0.995	0.991	0.983	0.559	-0.448	-0.177	-1.31
0.366	0.683	0.928	-0.15	-0.669	-0.207	-3.99
0.004	0.0	0.0	-0.224	-0.131	-0.211	-2.04
0.997	1.0	1.0	0.651	2.433	2.071	4.71
0.884	0.945	0.859	-0.332	-0.518	-0.522	-2.71
0.984	1.0	1.0	0.651	1.409	0.906	3.57
0.007	0.877	0.995	-0.921	0.25	0.03	1.44
0.961	0.999	0.998	0.604	1.113	0.083	2.99
0.436	0.19	0.116	-0.266	-2.431	-2.249	-10.8
0.159	0.726	0.116	0.525	0.002	-0.031	-0.0959
0.991	1.0	1.0	0.553	0.321	0.879	2.8
0.065	0.925	0.812	-0.312	0.129	-0.118	-1.14
0.984	0.247	0.129	0.457	-1.768	-1.659	-8.68
0.946	0.993	0.999	0.53	0.399	0.723	2.05
0.998	1.0	0.992	0.651	2.938	1.095	5.09
0.003	0.0	0.0	0.557	0.449	0.446	1.6
0.976	1.0	1.0	0.651	2.644	2.983	5.12
0.624	0.101	0.017	-1.05	-3.011	-3.104	-9.37
0.559	0.113	0.086	-1.02	-1.108	-0.963	-6.75
0.998	0.996	0.938	0.645	-0.139	-0.507	-1.55
0.961	1.0	1.0	-0.378	0.427	1.803	2.11
0.974	0.996	0.997	0.451	0.059	0.276	0.495
0.984	0.069	0.143	0.45	-2.536	-1.411	-9.16
0.155	0.134	0.002	-2.551	-4.052	-3.805	-9.95
0.123	0.135	0.253	-2.316	-2.015	-1.748	-9.23
0.865	0.539	0.104	0.451	0.492	0.064	1.82
0.048	0.004	0.003	-0.377	0.249	-0.053	-0.51
0.002	0.077	0.088	-1.286	-0.002	-0.041	-0.69
0.006	0.0	0.0	0.393	-1.425	-1.48	-9.12
0.005	0.0	0.0	-0.742	-2.564	-1.908	-8.79
0.985	0.998	1.0	-0.291	0.192	1.509	1.65
0.22	0.91	0.902	-0.907	-1.231	-0.692	-4.03
0.072	1.0	1.0	0.651	2.834	5.878	5.44
0.977	1.0	1.0	0.299	0.526	1.561	3.21
0.001	0.0	0.0	-0.261	-0.919	-0.826	-4.08
0.953	0.993	0.996	-0.808	0.71	1.091	4.3
0.982	0.811	0.295	0.651	-0.52	-0.733	-3.58
0.989	0.003	0.017	-0.309	-1.561	-0.842	-7.86
0.257	0.98	0.994	-0.449	-0.361	-0.057	-2.82
0.996	0.129	0.931	0.375	-1.52	-0.678	-8.29
0.853	0.993	0.996	0.651	-0.05	0.125	-0.0505
0.986	0.96	0.373	0.53	-0.418	-1.18	-4.47
0.596	1.0	0.999	-0.264	0.298	0.361	2.64
0.869	1.0	1.0	-0.235	1.292	0.977	4.21
0.027	0.988	0.999	0.651	2.502	1.523	4.4
0.019	0.219	0.024	-0.25	0.075	0.108	0.686
0.917	0.991	0.885	-0.397	-0.427	-0.713	-3.55
0.997	1.0	0.999	0.651	1.524	0.502	4.07
0.005	0.119	0.019	-1.099	-0.103	-0.352	-1.48
0.03	0.007	0.008	0.651	0.2	0.201	0.902
0.884	1.0	1.0	0.462	2.589	3.949	4.58
0.989	1.0	1.0	0.651	1.252	2.658	3.96
0.02	0.001	0.0	-0.157	-0.005	-0.143	0.0341
0.003	0.001	0.001	-0.378	0.167	0.162	0.728
0.424	0.008	0.054	0.455	-0.274	-0.035	-0.546
0.988	1.0	1.0	0.646	2.723	3.013	5.74
0.994	1.0	1.0	0.651	2.806	4.397	5.92
0.997	1.0	1.0	0.651	1.51	0.728	4.0
0.984	0.999	1.0	0.557	0.196	0.512	2.18
0.994	1.0	1.0	0.559	1.047	1.491	4.52
0.99	1.0	1.0	0.651	1.427	3.494	4.86
0.997	1.0	1.0	0.651	1.419	1.261	3.85
0.881	0.948	0.868	-1.377	-0.77	-0.395	-4.23
0.979	1.0	1.0	0.38	1.47	1.149	1.54
0.13	0.998	0.999	-1.837	0.077	0.418	2.32
0.999	1.0	1.0	0.651	2.821	1.29	5.03
0.942	0.996	1.0	-0.808	-0.067	0.983	2.0
0.984	0.951	0.69	-0.777	-0.764	-0.714	-5.14
0.984	0.986	1.0	-0.142	0.054	1.105	1.08
0.998	1.0	1.0	0.525	1.125	0.638	4.42
0.502	0.918	0.635	-2.073	-1.087	-0.846	-6.05
0.989	1.0	0.989	0.53	0.341	-0.204	1.15
0.99	0.999	1.0	0.486	1.44	2.147	4.01
0.978	0.998	0.999	-0.23	0.052	0.359	0.737
0.999	1.0	1.0	0.587	0.637	0.609	1.36
0.966	0.971	0.009	-0.803	-0.384	-0.582	-2.7
0.427	0.951	0.521	-0.14	-0.742	-0.833	-7.08
0.996	0.977	0.465	0.455	-0.879	-1.685	-6.57
0.991	1.0	1.0	0.559	0.591	3.046	2.81
0.813	0.977	0.99	0.455	0.096	0.366	0.649
0.996	1.0	1.0	0.651	1.176	1.837	2.28
0.063	0.367	0.032	-0.266	0.652	0.141	1.84
0.984	0.997	0.995	-0.264	0.071	0.194	-0.0367
0.47	0.976	0.905	-0.144	0.045	-0.466	-0.384
0.937	0.532	0.073	-0.264	-2.112	-2.122	-9.67
0.975	0.438	0.051	0.455	-1.625	-2.451	-10.1
0.993	1.0	0.983	0.651	1.41	0.599	2.45
0.973	0.999	0.994	-0.17	0.17	-0.177	-0.967
0.958	0.11	0.61	0.651	2.367	2.674	4.53
0.651	0.999	0.991	0.557	2.812	0.649	4.66
0.994	1.0	1.0	0.557	2.555	2.266	3.41
0.418	0.686	0.0	-0.898	-0.694	-1.433	-4.81
0.996	1.0	1.0	0.557	1.312	1.137	2.98
0.835	0.989	0.982	-0.218	0.224	0.08	1.89
0.931	0.999	1.0	0.651	0.655	0.863	3.79
0.055	0.0	0.0	-0.37	-0.072	-0.173	0.0241
0.992	1.0	1.0	0.457	1.284	0.568	2.33
0.991	0.985	0.999	-0.163	0.305	1.651	2.74
0.897	0.791	0.676	-1.014	-1.496	-0.993	-8.83
0.999	1.0	1.0	0.651	2.79	2.141	4.93
0.995	0.987	0.858	-0.155	-0.36	-0.793	-2.89
0.995	0.999	0.988	-0.144	0.088	-0.276	-0.808
0.987	0.955	0.839	-0.144	-0.411	-0.418	-2.5
0.791	0.013	0.003	-0.443	-2.441	-2.695	-9.56
0.602	0.049	0.113	0.457	0.046	0.195	-1.63
0.936	0.995	1.0	0.307	0.507	2.132	2.8
0.988	0.868	0.591	-0.817	-1.095	-0.958	-6.31
0.997	0.779	0.893	0.455	-1.687	-1.245	-9.76
0.997	0.998	0.969	0.45	-0.146	-0.24	0.0267
0.271	0.806	0.816	0.486	1.263	0.623	3.07
0.005	0.0	0.0	-1.288	-0.166	-0.165	-0.877
0.993	1.0	1.0	0.53	0.956	0.464	2.8
0.939	1.0	1.0	0.651	1.007	1.783	2.95
0.984	1.0	1.0	0.604	1.116	1.6	3.13
0.003	0.0	0.0	-2.71	-4.027	-2.848	-9.59
0.384	0.0	0.0	-2.172	-7.168	-7.19	-10.8
0.999	1.0	1.0	0.645	2.789	1.691	5.9
0.994	0.998	1.0	-0.289	0.222	1.01	0.245
0.982	0.998	0.998	0.587	0.125	0.238	-0.0747
0.974	0.965	0.846	0.587	-0.298	-0.276	-2.9
0.779	0.943	0.214	-0.289	-0.231	-0.56	-3.47
0.924	0.935	0.816	-0.353	-0.779	-0.712	-3.99
0.76	0.057	0.621	-0.385	-0.218	-0.047	0.259
0.956	0.996	0.999	0.255	-0.259	0.208	0.0566
0.998	1.0	1.0	0.646	2.499	2.999	5.31
0.998	1.0	1.0	0.651	1.423	2.022	4.81
0.99	1.0	1.0	0.473	1.901	0.624	3.96
0.999	1.0	1.0	0.53	0.974	0.803	3.42
0.976	1.0	1.0	0.581	1.313	2.139	3.2
0.99	1.0	1.0	0.457	2.093	3.247	4.06
0.991	1.0	0.997	-0.401	0.38	-0.006	0.189
0.996	1.0	1.0	0.651	1.352	0.624	4.89
0.996	1.0	0.997	0.546	0.335	0.186	1.18
0.982	1.0	1.0	0.546	2.712	0.797	4.83
0.909	0.979	0.939	0.546	-0.561	-0.387	-4.31
0.97	1.0	0.998	0.557	0.606	0.233	1.64
0.945	0.999	0.995	0.552	2.319	0.561	3.98
0.971	0.892	0.822	-0.297	-1.437	-0.632	-6.9
0.923	1.0	1.0	0.55	2.62	3.148	5.22
0.998	1.0	1.0	0.651	2.754	1.986	4.91
0.996	1.0	1.0	0.45	2.093	3.699	4.96
0.999	1.0	1.0	0.53	1.037	2.56	4.8
0.981	1.0	1.0	0.451	2.216	2.895	3.31
0.976	1.0	0.999	0.645	2.933	1.39	4.66
0.004	0.0	0.0	-1.579	-3.077	-2.873	-7.1
0.341	0.963	0.858	0.651	0.081	0.654	1.23
0.078	0.957	0.953	-0.351	0.481	1.484	2.18
0.998	1.0	1.0	0.651	2.129	2.56	3.91
0.988	1.0	1.0	0.651	0.594	1.234	2.65
0.978	0.01	0.032	-0.255	-0.661	-0.125	-2.26
0.947	0.22	0.191	-1.025	-2.828	-2.94	-8.9
0.996	0.791	0.922	0.478	-1.582	-0.923	-8.31
0.963	1.0	1.0	-0.142	0.343	0.548	2.04
0.586	1.0	1.0	0.457	1.031	1.781	3.61
0.899	1.0	1.0	0.375	1.791	1.269	3.29
0.997	0.999	0.981	0.455	-0.008	-0.447	-1.25
0.99	0.938	0.959	0.651	-0.752	-0.349	-2.75
0.779	0.998	1.0	0.557	2.663	3.22	4.41
0.97	0.704	0.068	0.457	-1.453	-1.665	-10.2
0.995	1.0	1.0	0.48	1.123	0.784	2.6
0.897	1.0	0.999	0.557	0.718	0.328	2.18
0.997	1.0	0.997	0.457	0.839	0.073	2.13
0.996	1.0	1.0	0.457	1.229	1.195	3.1
0.617	0.009	0.003	-0.148	-0.209	-0.097	-0.835
0.985	1.0	1.0	-0.126	1.589	1.476	3.76
0.119	1.0	0.992	0.53	0.458	-0.107	0.361
0.997	1.0	1.0	0.418	2.484	1.885	4.08
0.991	1.0	1.0	0.651	1.407	1.833	3.4
0.996	0.554	0.644	-0.309	-1.959	-0.659	-7.48
0.998	1.0	1.0	0.645	0.827	0.937	3.25
0.99	1.0	1.0	-0.323	0.455	0.726	1.6
0.955	0.995	1.0	-1.752	-0.071	0.721	1.12
0.983	1.0	1.0	0.55	0.719	2.2	3.02
0.879	0.945	0.691	0.559	1.117	0.898	2.66
0.999	1.0	1.0	0.651	0.665	1.949	3.37
0.175	0.581	0.69	0.557	0.109	0.11	0.485
0.192	0.035	0.043	0.398	0.769	0.828	2.54
0.013	0.13	0.124	-0.186	-0.015	-0.022	-0.227
0.0	0.0	0.0	-3.801	-0.764	-0.891	-3.05
0.996	0.999	0.996	0.45	0.089	0.04	-0.0841
0.994	1.0	1.0	0.545	2.58	5.48	5.13
0.721	0.972	0.826	-0.381	-0.382	-0.404	-3.14
0.966	1.0	0.991	-0.142	0.756	-0.016	2.96
0.959	1.0	0.998	0.651	1.436	0.778	4.51
0.886	0.774	0.991	0.557	0.411	0.433	1.34
0.004	0.011	0.08	0.581	0.273	0.495	1.74
0.592	0.057	0.784	0.645	0.294	0.172	1.16
0.996	0.987	0.955	0.651	-0.504	-0.267	-3.79
0.995	0.998	0.997	0.525	0.344	0.4	1.43
0.995	0.999	0.98	-0.359	0.064	-0.257	-0.211
0.991	0.999	1.0	0.557	2.28	2.577	4.57
0.673	0.997	1.0	0.486	0.244	0.85	2.13
0.987	0.984	0.482	0.457	0.884	0.042	1.65
0.99	1.0	1.0	-0.153	0.781	2.645	3.56
0.98	0.999	0.944	-1.071	0.127	-0.263	-0.974
0.979	0.999	0.999	0.53	0.192	0.184	0.957
0.996	0.968	0.989	0.53	-0.893	-0.064	-3.02
0.998	0.999	1.0	0.557	0.224	1.1	2.18
0.157	0.97	0.898	-1.143	-0.329	0.211	-2.04
0.87	0.999	1.0	0.487	1.968	1.601	3.61
0.964	1.0	1.0	0.557	1.422	3.656	4.83
0.998	1.0	1.0	0.651	2.938	5.333	6.17
0.993	1.0	0.999	0.559	0.744	0.66	2.73
0.242	0.905	0.926	0.651	-0.05	-0.048	-1.05
0.281	0.005	0.0	0.525	-0.194	-0.238	-1.34
0.97	0.97	0.959	0.53	-0.881	-0.73	-5.12
0.968	1.0	1.0	0.651	0.789	1.019	2.85
0.879	0.977	0.981	0.651	0.389	0.091	1.41
0.207	0.88	0.949	-0.381	-0.494	-0.318	-3.39
0.932	0.344	0.086	-0.661	-2.332	-1.765	-10.9
0.969	0.999	1.0	-0.144	0.459	0.705	2.14
0.697	0.009	0.145	-0.148	-0.459	0.307	-1.45
0.622	1.0	1.0	-0.276	0.926	0.872	4.34
0.495	0.294	0.787	-0.309	-2.231	-1.011	-9.96
0.975	0.006	0.013	-0.14	-2.849	-2.24	-10.8
0.988	0.999	0.998	0.559	0.571	0.232	3.31
0.932	1.0	1.0	0.525	2.225	1.638	5.83
0.464	0.987	0.821	-0.259	-0.137	-0.289	-0.578
0.941	0.106	0.127	-2.244	-3.668	-1.554	-11.0
0.998	0.963	0.495	0.455	-1.082	-1.344	-5.83
0.999	1.0	1.0	0.651	1.235	1.278	3.36
0.918	1.0	1.0	0.651	1.376	1.523	2.39
0.975	0.964	0.306	-0.18	-0.607	-1.106	-5.85
0.977	1.0	0.998	-0.298	0.391	0.179	0.34
0.838	1.0	1.0	0.255	2.164	1.537	5.68
0.262	0.092	0.259	-0.674	-2.134	-0.679	-10.6
0.974	0.692	0.962	-0.435	-1.323	-0.0	-5.95
0.998	0.952	0.333	0.53	-0.82	-1.038	-4.45
0.995	1.0	1.0	0.55	2.415	1.901	4.31
0.995	1.0	0.999	0.55	1.186	0.4	3.35
0.957	0.001	0.0	-0.261	-4.745	-4.206	-11.3
0.983	0.756	0.822	-0.373	-1.819	-0.607	-7.99
0.994	0.934	0.049	-0.319	-1.08	-2.173	-8.87
0.991	0.877	0.98	0.557	-0.316	-0.09	-1.92
0.506	0.341	0.031	-2.096	-2.242	-2.362	-11.1
0.002	0.928	0.976	-2.936	-0.448	-0.154	-0.85
0.981	0.462	0.017	0.651	-2.44	-2.656	-11.8
0.232	0.814	0.052	-1.178	-0.612	-1.757	-3.5
0.431	0.722	0.182	-1.012	-1.142	-1.769	-6.16
0.996	0.06	0.001	-0.295	-3.595	-3.679	-11.2
0.997	1.0	1.0	0.455	0.515	1.143	3.64
0.998	1.0	1.0	0.651	0.9	0.621	3.06
0.991	0.965	0.938	0.478	-0.692	-0.41	-3.65
0.529	0.0	0.0	-1.321	-6.429	-6.365	-10.9
0.97	0.999	0.997	0.651	0.269	0.314	-0.379
0.857	0.997	0.99	-1.357	-0.134	-0.274	-1.97
0.017	0.024	0.009	0.651	0.249	0.241	1.36
0.018	0.626	0.278	-0.476	-1.642	-1.775	-7.86
0.99	0.928	0.987	0.457	0.3	0.648	2.73
0.106	0.999	1.0	0.557	1.376	1.911	4.71
0.123	1.0	1.0	0.557	2.636	3.264	5.62
0.175	0.001	0.006	0.455	-2.042	-0.949	-11.8
0.008	0.009	0.004	-2.2	-4.458	-3.355	-11.0
0.989	0.981	0.45	0.444	-0.432	-1.11	-3.57
0.967	0.988	0.491	0.255	-0.023	-0.661	-1.1
0.964	1.0	0.999	0.307	1.117	0.287	1.5
0.885	1.0	1.0	-0.14	0.558	0.7	1.7
0.991	1.0	1.0	0.45	2.049	1.693	4.49
0.969	0.112	0.003	-0.421	-0.093	-0.708	-2.52
0.918	1.0	1.0	0.651	2.449	4.075	4.98
0.918	0.0	0.0	0.393	-0.196	-0.013	-0.754
0.521	0.002	0.011	0.587	0.792	1.482	3.17
0.044	0.984	0.942	0.53	0.118	0.082	0.833
0.004	0.996	0.997	0.553	0.123	0.057	0.631
0.989	1.0	0.999	0.452	0.387	0.297	3.23
0.989	0.999	0.98	-0.144	0.072	-0.114	-0.0516
0.98	0.999	1.0	0.457	2.153	3.425	4.71
0.515	0.004	0.998	0.402	-2.078	0.207	-6.35
0.659	0.98	0.883	0.307	-0.487	-0.552	-4.96
0.971	0.01	0.0	-0.373	-6.101	-6.324	-10.6
0.496	0.07	0.0	-0.481	-0.367	-0.398	-2.85
0.991	1.0	1.0	-0.161	0.864	2.075	3.74
0.947	1.0	1.0	0.581	1.467	0.83	4.65
0.999	1.0	0.993	0.651	0.299	0.016	1.22
0.999	1.0	1.0	0.651	0.783	1.722	3.59
0.515	0.998	0.931	-2.918	-0.149	-0.338	-2.94
0.996	1.0	1.0	0.559	1.296	1.724	4.56
0.958	0.14	0.214	0.457	0.042	0.276	0.682
0.767	0.999	1.0	0.651	1.356	1.653	2.87
0.581	0.997	0.962	-0.261	0.116	-0.117	-0.697
0.996	0.997	0.963	0.45	-0.207	-0.398	-1.57
0.983	0.999	0.999	0.457	0.049	0.052	-0.381
0.0	0.0	0.0	-1.259	-1.336	-1.094	-5.81
0.105	0.008	0.102	0.457	0.425	0.333	1.56
0.992	1.0	1.0	0.457	2.306	4.868	5.01
0.967	0.725	0.627	-1.377	-1.638	-0.754	-7.28
0.782	0.979	0.997	0.651	-0.019	0.232	1.21
0.018	0.033	0.023	0.651	0.083	0.091	-0.0143
0.012	0.001	0.001	-1.086	0.013	0.01	0.0516
0.287	0.012	0.014	0.651	0.806	1.46	3.95
0.337	0.059	0.008	-0.142	0.105	0.115	1.13
0.956	1.0	0.999	0.55	1.463	0.737	3.35
0.994	1.0	0.999	0.639	1.413	0.397	3.83
0.997	1.0	0.999	0.544	0.439	0.43	2.05
0.397	0.995	0.989	0.587	-0.276	0.349	-0.399
0.901	0.947	0.567	0.557	-1.197	-1.464	-9.55
0.989	0.999	0.999	0.325	0.408	0.371	2.87
0.998	0.998	0.973	0.559	-0.107	-0.213	0.454
0.997	0.999	1.0	0.559	0.204	0.919	1.26
0.837	0.993	1.0	0.557	0.677	0.887	2.63
0.063	0.003	0.004	-1.085	-0.433	-0.346	-0.628
0.99	0.999	0.998	0.53	0.085	0.252	1.88
0.995	1.0	1.0	0.651	2.938	1.615	5.09
0.665	1.0	1.0	-0.31	0.609	0.605	3.53
0.084	0.002	0.001	-0.376	-1.241	-0.725	-4.6
0.998	1.0	1.0	0.55	2.75	0.991	4.84
0.706	0.537	0.225	0.651	-0.317	-0.521	-4.29
0.135	0.516	0.635	0.645	1.064	0.575	2.11
0.55	1.0	1.0	0.587	2.38	5.588	4.77
0.629	0.999	0.483	0.188	1.197	-0.264	1.4
0.998	0.999	1.0	0.546	0.576	1.39	2.51
0.992	0.999	0.998	0.546	1.177	0.57	3.49
0.999	1.0	1.0	0.651	1.399	1.601	3.75
0.475	0.999	1.0	0.438	1.324	1.788	4.2
0.149	0.974	0.984	0.559	2.87	3.284	5.32
0.966	0.999	0.999	0.525	0.074	0.142	0.332
0.853	1.0	1.0	-2.058	0.337	0.65	2.74
0.999	1.0	1.0	0.53	2.172	5.098	5.67
0.236	0.113	0.038	0.559	0.306	0.441	1.9
0.994	1.0	1.0	0.587	2.282	2.272	4.89
0.995	0.96	0.925	0.645	-0.283	-0.018	-0.218
0.005	0.0	0.0	0.559	0.019	-0.05	-0.443
0.981	0.994	0.999	-0.155	0.73	1.442	3.78
0.963	0.968	1.0	-1.163	-0.439	0.693	-1.05
0.99	1.0	0.999	0.557	0.676	0.413	1.49
0.94	1.0	1.0	0.53	2.368	2.057	6.17
0.139	0.436	0.111	0.478	2.122	0.572	3.3
0.989	0.997	0.877	-0.318	-0.112	-0.763	-3.32
0.981	1.0	1.0	-0.451	0.391	0.411	1.49
0.974	0.997	0.999	0.457	-0.036	0.491	-1.37
0.998	1.0	0.995	0.559	0.861	0.498	3.14
0.999	1.0	1.0	0.646	1.49	0.925	3.96
0.996	1.0	0.998	0.525	2.337	0.203	4.91
0.868	0.811	1.0	-0.353	0.122	1.508	2.03
0.996	0.996	0.886	0.53	0.688	0.843	2.56
0.727	0.029	0.003	0.651	0.592	0.694	2.13
0.008	0.0	0.0	-1.626	-1.913	-1.519	-8.89
0.057	0.003	0.009	0.403	0.757	1.027	2.94
0.066	0.057	0.041	-0.963	0.27	0.244	0.988
0.917	0.999	0.988	0.53	0.866	1.58	4.32
0.991	0.094	0.524	0.53	-1.121	-0.585	-9.61
0.997	1.0	1.0	0.53	2.242	0.805	4.76
0.984	0.75	0.694	-0.838	-1.483	-0.65	-7.28
0.987	0.655	0.287	-0.235	-1.544	-0.933	-7.71
0.989	0.724	1.0	-0.14	-0.074	0.802	-0.315
0.225	0.0	0.0	0.457	-0.495	-0.991	-6.15
0.984	0.991	0.962	0.645	-0.431	-0.247	-3.57
0.998	1.0	1.0	0.646	2.126	2.494	3.8
0.992	1.0	0.999	-0.255	0.539	0.225	3.74
0.313	0.991	0.981	-0.298	-0.33	-0.317	-1.91
0.892	0.982	0.567	-0.388	-0.62	-1.026	-3.15
0.848	0.976	0.546	0.457	-0.745	-1.189	-6.56
0.969	1.0	1.0	0.53	2.255	0.823	3.55
0.886	0.996	0.994	0.645	0.61	0.156	2.92
0.575	0.978	0.983	-0.146	-0.14	-0.166	-1.62
0.925	1.0	1.0	0.307	2.485	2.099	4.6
0.798	0.999	1.0	-1.851	-0.013	0.32	2.74
0.871	0.113	0.849	0.53	0.443	0.92	2.23
0.993	0.996	0.006	0.53	0.115	-0.127	1.7
0.552	0.984	0.844	0.651	2.938	1.403	5.24
0.021	0.029	0.0	-0.846	-0.697	-0.835	-5.32
0.999	1.0	1.0	0.651	1.291	0.499	3.7
0.933	0.972	1.0	0.45	0.475	0.587	1.87
0.965	1.0	1.0	0.557	0.526	0.444	1.75
0.925	0.655	0.686	-1.184	-0.15	-0.319	-0.16
0.093	0.469	1.0	-1.32	-0.036	0.686	0.356
0.999	1.0	1.0	0.651	1.388	0.562	4.7
0.87	0.933	0.88	-0.458	-1.085	-0.808	-6.07
0.001	0.0	0.0	-0.223	-0.628	-0.437	-2.54
0.498	1.0	1.0	0.559	2.529	1.564	3.69
0.996	1.0	1.0	0.651	1.446	0.802	3.48
0.969	1.0	1.0	0.45	1.027	0.838	4.78
0.872	1.0	1.0	0.651	2.74	2.46	5.29
0.97	0.997	0.997	0.455	0.074	0.113	1.04
0.663	0.998	0.284	-0.309	0.125	-0.244	0.0194
0.988	0.996	0.996	0.587	0.034	0.114	1.01
0.977	1.0	1.0	0.457	2.257	2.317	4.05
0.973	1.0	0.853	-0.187	0.639	-0.233	0.673
0.823	0.762	0.81	-0.85	-1.42	-0.661	-7.67
0.954	1.0	1.0	0.559	1.118	1.099	3.63
0.61	0.987	0.985	-0.383	-0.005	-0.01	-0.506
0.129	0.37	0.004	-0.468	-0.241	-0.801	-3.78
0.748	0.937	0.86	0.432	0.373	0.737	2.39
0.295	0.001	0.002	0.651	-0.514	-0.715	-3.47
0.807	0.992	0.993	-0.18	-0.338	-0.117	-2.44
0.996	0.996	1.0	0.645	1.344	1.589	4.65
0.998	1.0	1.0	0.645	1.549	1.495	3.94
0.89	0.935	0.962	-0.403	-0.614	-0.358	-1.5
0.456	0.797	0.746	0.559	-0.049	-0.062	0.542
0.998	1.0	1.0	0.553	0.714	1.368	3.28
0.91	1.0	0.993	0.553	0.773	0.399	2.88
0.01	0.069	0.011	0.53	0.953	0.949	4.51
0.983	0.968	0.57	-0.26	-0.901	-1.165	-5.92
0.954	0.985	0.852	-1.146	0.04	-0.676	-2.82
0.013	0.0	0.001	-0.464	-0.576	-0.261	-1.58
0.002	0.001	0.0	-0.14	-0.247	-0.49	-2.62
0.897	0.989	0.997	0.553	-0.064	0.149	0.106
0.239	0.3	0.957	0.557	-1.217	-0.651	-6.39
0.994	1.0	1.0	0.651	1.524	1.971	5.15
0.946	1.0	0.997	0.537	0.344	0.135	1.23
0.994	0.991	0.981	-0.259	-0.488	-0.11	-3.77
0.002	0.0	0.0	-2.662	-1.121	-1.336	-7.6
0.626	0.941	0.717	0.457	0.11	-0.325	0.383
0.343	0.982	0.235	-0.261	1.011	0.442	2.81
0.975	0.992	0.991	-0.154	-0.108	0.397	0.699
0.938	1.0	0.996	-0.264	0.296	0.136	0.956
0.79	0.999	0.999	-0.428	0.07	0.089	0.529
0.157	0.004	0.0	0.45	-0.131	-0.272	-1.34
0.871	1.0	0.999	-0.235	0.436	0.401	1.94
0.991	0.991	0.997	0.55	-0.287	-0.004	-0.0213
0.853	0.999	0.977	0.43	2.261	0.5	2.92
0.989	0.999	0.863	-0.487	-0.003	-0.791	-1.18
0.934	0.987	0.738	0.393	-0.62	-0.729	-3.24
0.987	1.0	1.0	-0.264	0.647	1.438	3.47
0.962	1.0	1.0	0.53	2.081	4.165	5.19
0.848	0.243	0.122	-1.456	-0.382	-0.065	0.535
0.897	0.74	0.008	0.53	-1.924	-3.124	-10.9
0.851	0.999	0.998	-0.144	0.336	0.274	0.224
0.983	0.999	0.971	-0.921	0.072	-0.134	0.335
0.131	0.406	0.0	0.53	0.173	0.074	0.906
0.784	0.563	0.074	-1.116	-2.025	-1.909	-10.9
0.784	0.563	0.074	-1.116	-2.025	-1.909	-10.9
0.998	1.0	1.0	0.645	2.887	3.242	6.07
0.995	0.154	0.4	0.559	0.053	0.613	1.32
0.987	1.0	1.0	0.457	1.283	1.782	3.36
0.364	0.969	0.999	0.455	-0.232	0.382	-3.83
0.948	0.068	0.459	-1.008	-2.373	-0.576	-11.0
0.399	1.0	1.0	-1.117	0.323	1.268	3.39
0.691	1.0	1.0	0.651	1.627	1.455	4.21
0.987	1.0	1.0	0.479	2.328	2.059	4.01
0.963	0.987	0.986	-0.961	-0.62	-0.058	-4.49
0.99	1.0	1.0	0.587	2.304	5.758	4.67
0.986	1.0	1.0	-0.223	1.261	2.489	3.59
0.983	1.0	1.0	0.486	2.58	4.382	5.46
0.982	1.0	0.996	0.507	2.72	0.446	3.84
0.993	1.0	0.996	-0.418	0.408	0.127	0.257
0.997	1.0	1.0	0.651	2.771	0.794	4.39
0.778	0.999	0.984	-0.429	0.167	-0.059	1.6
0.999	1.0	0.952	0.53	0.234	-0.431	-0.594
0.861	0.001	0.001	-0.424	0.586	0.97	3.1
0.998	1.0	1.0	0.651	2.5	1.565	4.83
0.971	0.751	0.933	-0.278	-1.805	-0.229	-7.81
0.001	0.002	0.003	-0.354	0.106	0.151	0.773
0.989	1.0	1.0	0.651	0.859	0.624	2.52
0.998	1.0	0.987	0.651	0.858	0.004	3.09
0.998	0.988	0.649	0.651	-0.342	-0.618	-4.12
0.999	1.0	1.0	0.53	2.257	2.719	4.79
0.998	1.0	1.0	0.53	2.165	2.265	4.57
0.984	1.0	1.0	0.651	0.909	1.958	4.25
0.013	0.0	0.0	0.45	-0.888	-0.818	-4.82
0.012	0.001	0.001	0.55	0.06	0.061	0.259
