dPSIZ	SR-	SR+	FAS6-	FAS6+	MES	dMES	MES+	MES-	MEC-MC?	MEC-CS?	MES-KM?	PESE-	PESE+	PESS-	PESS+
	0.0016	0.0	0.0000	0.0127	10.9800	0.4100	-0.4100	0.4100	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0168
0.113															
	0.0030	0.0060	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0074	0.0000	0.0000
-0.884	0.0476	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
1.028	0.0000	0.0588	0.0000	0.0000	2.9500	0.7200	-0.7200	0.7200	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.2500
															
-0.577	0.008	0.0	0.0000	0.0000	8.4600	0.1100	0.1100	-0.1100	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
															
0.793															
	0.0000	0.0110	0.0000	0.0000	3.2000	2.6700		2.6700	0.0	1.0	0.0	0.0213	0.0417	0.0000	0.0000
															
-0.268	0.0000	0.0	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
0.542															
1.931	0.0222	0.0000	0.0000	0.0000	5.4200	1.3100	-1.3100	1.3100	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
	0.0060	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
	0.0000	0.0082	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0244	0.0000	0.0000
0.648															
3.063															
	0.0040	0.0000	0.0000	0.0000	5.8800	1.4700	1.4700	-1.4700	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
	0.0089	0.0	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.1429
-0.07	0.0039	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0286	0.0000	0.0000	0.0000
	0.0000	0.0233	0.0000	0.0000					0.0	0.0	0.0	0.0526	0.0270	0.0000	0.0000
	0.0033	0.0000	0.0000	0.0000	9.9100	0.8100	-0.8100	0.8100	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
	0.0000	0.0154	0.1600	0.0000					0.0	0.0	0.0	0.0571	0.0000	0.0000	0.1176
0.625															
-2.0	0.0417	0.0000	0.5000	0.0000					0.0	0.0	0.0	0.0000	0.1667	0.0000	0.2500
-1.484	0.0000	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
2.07	0.0000	0.0			7.7000	0.5100	-0.5100	0.5100	0.0	0.0	1.0	0.0000	0.0000		
	0.0000	0.0078	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
															
	0.0000	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0256	0.0000	0.0000	0.0000
1.857	0.0000	0.2857							0.0	0.0	0.0	0.0000	0.2500	0.0000	0.0000
-0.579	0.0909	0.0909	0.0000	0.0000					0.0	0.0	0.0	0.1667	0.1667	0.0000	0.0000
1.692															
-0.646	0.0000	0.0000	0.0000	0.3000	2.3700	0.8100	0.8100		0.0	1.0	0.0	0.0588	0.0000	0.0000	0.0000
0.21	0.0072	0.0144	0.0556	0.0000	5.6500	2.6700	2.6700	2.1000	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.1429
															
0.452	0.0000	0.0156	0.0000	0.0000					0.0	0.0	0.0	0.0286	0.0286	0.0000	0.0000
1.605	0.0000	0.0000	0.0000	0.0000	7.3800	7.7500	-1.6400	7.7500	0.0	1.0	1.0	0.0000	0.0000	0.0000	0.0000
-0.603	0.037	0.037	0.2000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
0.174	0.0000	0.0	0.0000	0.0000	5.7300	0.2000	-0.2000	0.2000	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
0.289	0.0263	0.0263	0.0000	0.2500	5.4300	1.3600	-1.3600	1.3600	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
-0.792	0.1250	0.0000							0.0	0.0	0.0	0.0000	0.0000		
-0.119	0.0417	0.0	0.3333	0.3333					0.0	0.0	0.0	0.0000	0.0000		
	0.0204	0.0204	0.0000	0.0000	4.7500	0.4200	0.4200	-0.4200	0.0	1.0	0.0	0.0000	0.0000		
	0.0000	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
															
															
	0.0047	0.0047	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000		
															
															
	0.0000	0.0	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
0.2															
-1.881															
-0.51	0.0455	0.0000			2.7800	1.5700	1.5700		0.0	1.0	0.0	0.0000	0.0000		1.0000
-0.081	0.0278	0.0	0.0000	0.0000					0.0	0.0	0.0	0.0526	0.0000		
	0.0000	0.0049	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
	0.0000	0.0000	0.0000	0.0000	6.3700	7.9500	7.9500		0.0	1.0	0.0	0.0016	0.0000	0.0000	0.0000
	0.0000	0.0	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
-1.058	0.0417	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.8000	0.0000	0.0000
-0.291	0.0000	0.0667	0.0000	0.0000	4.0900	8.8800	8.8800	1.3600	1.0	1.0	0.0	0.2500	0.0000	0.0000	0.0000
	0.0000	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0909
-1.506	0.0400	0.0400							0.0	0.0	0.0	0.0000	0.0000		
	0.0000	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0124	0.0000	0.0000	0.0000
	0.0072	0.0000	0.0000	0.0000	3.0900	0.8300	0.8300	-0.8300	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
1.79															
0.017															
-0.967	0.0244	0.0000			2.9000	0.2300	-0.2300	0.2300	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.4000
	0.0035	0.0	0.0000	0.0000	4.4600	0.6100	-0.6100	0.6100	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
-0.86	0.0625	0.0625	0.2500	0.0000	6.8600	1.1900	-0.6200	1.1900	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
	0.0024	0.0	0.0000	0.0000					0.0	0.0	0.0	0.0078	0.0078	0.0000	0.0000
0.398	0.0000	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
0.638	0.0	0.0	0.0000	0.0000	10.9000	0.8000	-0.8000	0.8000	0.0	0.0	1.0	0.0000	0.0303	0.0000	0.0000
	0.0000	0.0119	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000		
	0.0286	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0606	0.0000	0.0000	0.0000
	0.0000	0.0051	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
-1.855	0.0000	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000		
0.601	0.0000	0.0312	0.2857	0.0000					0.0	0.0	0.0	0.0909	0.0000		
0.48	0.0000	0.2000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
	0.0000	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
-0.62	0.0000	0.0000							0.0	0.0	0.0	0.0000	0.0000		
0.711	0.0000	0.0000	0.0000	0.0000	4.2600	1.0300	-1.0300	1.0300	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
0.084	0.0000	0.0035	0.0000	0.0000	6.4600	0.1900	0.1900	-0.1900	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
-0.336															
-1.391	0.0312	0.0312	0.0000	0.0000	2.5200	2.7000		2.7000	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
	0.0005	0.0018	0.0000	0.0000					0.0	0.0	0.0	0.0019	0.0000	0.0000	0.0000
0.494															
															
0.385															
	0.0385	0.0741	0.0000	0.0000					0.0	0.0	0.0				
	0.0000	0.0000	0.0000	0.0000	3.3800	0.7100	0.7100	-0.7100	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
	0.0022	0.0022	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
	0.0	0.0007	0.0000	0.0062	8.8600	8.7500	8.7500	7.9500	1.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
1.469															
0.321	0.0435	0.0000	0.0000	0.0000	4.0000	8.0400		8.0400	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
0.199	0.0000	0.0							0.0	0.0	0.0	0.0000	0.0000	0.3333	0.0000
-1.187															
															
-0.178	0.0000	0.0133	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
-0.152	0.0000	0.1429	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
0.445															
-0.382	0.0455	0.0455	0.0000	0.0000					0.0	0.0	0.0	0.2222	0.0000		
-0.129	0.0095	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000		
1.668	0.0000	0.02	0.0000	0.0000	4.0900	0.3200	-0.3200	0.3200	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
0.91	0.0526	0.0526							0.0	0.0	0.0	0.0000	0.1429	0.0000	0.0000
	0.0028	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0252	0.0000	0.0541
-1.406															
0.081	0.0	0.0	0.1429	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
															
-2.246	0.0800	0.0417							0.0	0.0	0.0	0.1250	0.0000		
	0.0079	0.0079	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0870	0.0000	0.0000
-1.407															
-0.554	0.0000	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0833	0.0000	0.0000	0.0000
-0.714	0.0000	0.0333	0.0000	0.0000					0.0	0.0	0.0	0.0909	0.0000		
0.549															
0.167	0.0000	0.0000	0.0000	0.0000	4.4000	2.1700	-2.1700	2.1700	0.0	1.0	0.0	0.0000	0.0000		1.0000
	0.0168	0.0000	0.0000	0.0000	9.7600	3.5900	-3.5900	3.5900	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
-0.539	0.1333	0.0			3.3000	1.8000		1.8000	0.0	1.0	0.0	0.0000	0.0000		1.0000
	0.0000	0.003	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
	0.0000	0.0000	0.0000	0.0667	2.4300	0.9000	0.9000		0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
0.651															
	0.0010	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0038	0.0038	0.0000	0.0076
1.315															
-0.312	0.0145	0.0000	0.0000	0.2353					0.0	0.0	0.0	0.0357	0.0000	0.0000	0.0000
															
	0.005	0.0	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
															
-0.447	0.0179	0.0	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
0.372	0.0000	0.0000	0.2500	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
															
1.871	0.0303	0.0588	0.0000	0.0000	2.7700	14.5400	14.5400		0.0	1.0	0.0	0.0000	0.0000	0.3333	0.0000
	0.0	0.0	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
-1.668	0.1000	0.0000	0.0000	0.0000	4.8100	1.3800	1.3800	-1.3800	0.0	1.0	0.0	0.5000	0.0000		
-0.07	0.0175	0.0000	0.0000	0.0000	2.2700	0.7200	0.7200		0.0	1.0	0.0	0.0000	0.0000		
															
-0.261	0.0244	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
0.88	0.0833	0.0833							0.0	0.0	0.0	0.0000	0.0000		
0.61	0.0064	0.0064	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
0.519	0.0	0.0	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.1429	0.0000	0.2500
1.053															
-2.395	0.1818	0.1000	0.0000	0.5000	2.5900	5.4100		5.4100	0.0	1.0	0.0	0.3333	0.0000	0.0000	0.3333
-0.685															
0.613	0.0000	0.0208	0.0000	0.0000	2.0900	1.3600		1.3600	0.0	1.0	0.0	0.0000	0.0000		
-1.298	0.0000	0.0000	0.0000	0.0000	4.9600	0.2700	-0.2700	0.2700	0.0	1.0	0.0	0.0667	0.0000	0.0000	0.0000
-0.453	0.0000	0.0128	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
-0.938															
0.567															
-0.787	0.0000	0.2857							0.0	0.0	0.0	0.0714	0.0000	0.0000	0.0000
0.734															
0.575	0.0000	0.1071	0.0000	0.0000					0.0	0.0	0.0	0.1667	0.1667		
-0.663															
-1.429															
															
-0.186	0.0370	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000		
0.691	0.0000	0.0000							0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
-2.721															
-0.617	0.0000	0.0263	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
-0.898	0.0000	0.0400							0.0	0.0	0.0	0.2000	0.0000	0.0000	0.0000
-1.321															
1.958	0.0217	0.0	0.0000	0.0000	2.2400	0.3900	0.3900		0.0	1.0	0.0	0.0000	0.0444	0.0000	0.0000
	0.0000	0.0023	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0061	0.0000	0.0000
-1.3	0.1111	0.0000	0.0000	0.5000					0.0	0.0	0.0				1.0000
	0.0000	0.0000	0.0000	0.0000	2.2800	4.0700		4.0700	0.0	1.0	0.0	0.0072	0.0000	0.0000	0.0000
-1.42															
0.416	0.0164	0.0	0.0000	0.0000	7.7400	7.9500		7.9500	0.0	1.0	0.0	0.0500	0.0500		
-1.985	0.0000	0.0714							0.0	0.0	0.0	0.0000	0.0000		
	0.0000	0.0095	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
	0.0000	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
															
	0.0000	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
															
0.541	0.0286	0.0000	0.0000	0.0000	6.1700	0.4900	-0.4900	0.4900	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
-0.341	0.0714	0.0000	0.0000	0.0000	6.6600	0.7700	-0.7700	0.7700	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
-0.012	0.0000	0.0294							0.0	0.0	0.0	0.0000	0.0000		
-1.073	0.0526	0.0526	0.0000	0.0000	3.0000	2.5500		2.5500	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.2500
	0.0034	0.0000	0.0000	0.0000	3.7500	2.4300	2.4300		0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
-0.64	0.0000	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0800	0.0000	0.0000	0.0000
0.749	0.1200	0.0000							0.0	0.0	0.0	0.0000	0.0000		
1.702	0.0000	0.1667	0.5000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.5000	0.0000
-0.326	0.0000	0.0000	0.0000	0.0000	6.3400	0.6300	0.6300	-0.6300	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.1053
-1.427	0.0909	0.0	0.0000	0.0000	6.1200	0.8600	0.8600	-0.8600	0.0	1.0	0.0	0.0000	0.2500	0.0000	0.0000
-0.518	0.0278	0.0000	0.0000	0.3333					0.0	0.0	0.0	0.0000	0.0000		
-0.088	0.0000	0.0000		1.0000	5.4200	7.5000	7.5000		0.0	1.0	0.0	0.0000	0.2000	0.0000	0.0000
-0.152	0.0000	0.1818	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000		
1.561															
-0.621	0.0000	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
-0.081	0.0000	0.1111	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000		
1.277	0.0000	0.0000	0.0000	0.2500					0.0	0.0	0.0	0.0000	0.1053	0.0000	0.0000
															
															
															
	0.0051	0.0051	0.0000	0.0000	2.0300	8.3700		8.3700	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
-1.308	0.0000	0.0000	0.0000	0.5000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
0.055	0.0035	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
	0.0015	0.0015	0.0000	0.0147					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
	0.0074	0.0074	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0270	0.0000	0.0000
0.668	0.0714	0.0370	0.0000	0.0000	5.6500	1.8300	-1.8300	1.8300	0.0	1.0	0.0	0.0588	0.0000		
-1.241															
-1.891	0.0500	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
-0.453	0.0000	0.0	0.0000	0.0000	11.0800	7.9600	7.9600	-0.9100	0.0	1.0	1.0	0.0000	0.0000		
	0.0000	0.0012	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
-0.205	0.0000	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000		
0.157	0.0000	0.0	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000		
0.912	0.0263	0.0000	0.2000	0.2000					0.0	0.0	0.0	0.0000	0.0667	0.0000	0.0000
	0.0039	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0109	0.0000	0.0000	0.0000
-1.619															
1.238	0.0000	0.0000	0.0000	0.0000	7.7400	0.8100	-0.8100	0.8100	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
															
-2.447															
-1.661	0.0476	0.0	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
1.244	0.0000	0.0000	0.0000	0.0000	6.4600	0.8200	-0.8200	0.8200	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
0.728	0.0000	0.0034	0.0000	0.0000	8.1700	2.4200	-2.4200	2.4200	0.0	1.0	0.0	0.0000	0.0104	0.0000	0.0000
-0.803															
-1.331	0.0000	0.0	0.0000	0.0000	6.9600	7.7600	7.7600	2.5600	1.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
-0.252															
-0.643	0.0000	0.0000	0.0000	0.0000	3.4400	7.9500	7.9500		0.0	1.0	0.0	0.0526	0.0526		
-0.627	0.1818	0.0000			3.7600	1.5900	0.1300	1.5900	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
1.648	0.0000	0.1053							0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
	0.0208	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0526	0.0000	0.0000	0.0000
0.125	0.0323	0.0	0.1429	0.0000	2.2100	8.1800		8.1800	0.0	1.0	0.0	0.0000	0.2500	0.0000	0.0000
0.561															
	0.0000	0.0000	0.0000	0.0160	4.9500	1.3500	1.3500	-1.3500	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
	0.0025	0.0000	0.0000	0.0000	3.4300	0.2600	-0.2600	0.2600	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
-1.167	0.0	0.0303	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0667	0.0000	0.0000
-0.32	0.0000	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.2500	0.2500
0.672	0.0154	0.0154	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
-0.987	0.0345	0.0000	0.4000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
															
0.106															
	0.0000	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
0.394	0.0036	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0472	0.0000	0.0000
-0.56	0.0667	0.0			7.3500	0.6700	0.6700	-0.6700	0.0	1.0	0.0	0.2000	0.0000		
-0.014	0.0000	0.0000	0.0000	0.0000	3.5400	0.6700	-0.6700	0.6700	0.0	1.0	0.0	0.0213	0.0000	0.0000	0.0000
-0.476	0.0000	0.0104	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
0.873	0.0370	0.0	0.0000	0.0000	3.1100	1.5100	1.5100		0.0	1.0	0.0	0.0000	0.0000		
	0.0000	0.0128	0.0000	0.0625					0.0	0.0	0.0	0.0000	0.0426	0.0000	0.0000
-0.294	0.0465	0.0000	0.0000	0.0000	4.5100	0.9700	0.9700	-0.9700	0.0	1.0	0.0	0.0000	0.0000		
1.594	0.1250	0.0000	0.2500	0.0000					0.0	0.0	0.0	0.0000	0.6667	0.0000	0.0000
	0.0	0.0	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
0.009															
-0.216	0.0000	0.0000	0.0000	0.3333	3.6900	1.7800	1.7800		0.0	1.0	0.0	0.0000	0.0000	0.0000	0.5000
-1.766	0.0690	0.0690	0.0000	0.0000	5.5800	0.1900	0.1900	-0.1900	0.0	1.0	0.0	0.0000	0.3333		
-1.524	0.0	0.0	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
	0.0000	0.0	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
															
0.105	0.0000	0.1111	0.2222	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
-1.08	0.0	0.0	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
	0.0000	0.0055	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0769
	0.0015	0.0015	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
-1.223	0.0500	0.0000	0.0000	0.0000	2.3300	0.2600	-0.2600	0.2600	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
0.447	0.0000	0.0079	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
-0.165	0.0000	0.0000							0.0	0.0	0.0	0.0000	0.0000		
-0.425	0.0053	0.0027	0.0000	0.0000	2.3400	7.6500		7.6500	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
-0.956	0.0106	0.0106	0.0000	0.0000	6.0400	7.9600	7.9600	3.5900	1.0	1.0	0.0	0.0333	0.0333	0.0000	0.0000
															
0.558															
-0.338	0.0000	0.0172							0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
	0.0000	0.0034	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
-0.082	0.037	0.0714	0.2000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
															
	0.0	0.0023	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
-1.891	0.0769	0.0769	0.0000	0.0000	3.3600	0.9100	0.9100	-0.9100	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
1.546	0.0000	0.0870	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000		
	0.0014	0.0000	0.0000	0.0000	2.0600	0.5400		0.5400	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
-0.525	0.0909	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.3333
	0.0000	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0091	0.0000
0.139	0.0000	0.0200	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
															
	0.0164	0.0000	0.3333	0.0000	7.4600	6.3400	1.3800	6.3400	0.0	1.0	0.0	0.0370	0.0000	0.0000	0.0000
															
1.57															
-2.09	0.1429	0.0000	0.0000	0.0000	3.0400	1.3400	1.3400		0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
	0.0013	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
	0.0000	0.0015	0.0000	0.0000					0.0	0.0	0.0	0.0014	0.0014	0.0000	0.0000
-0.001															
-0.62	0.0417	0.0417							0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
	0.0055	0.0055	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
	0.0000	0.0049	0.0000	0.0000					0.0	0.0	0.0	0.0130	0.0000	0.0000	0.0000
	0.0000	0.0000	0.0000	0.0667					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
-2.704	0.0000	0.0	0.1429	0.0769					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
0.167	0.1000	0.0357	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.3333		
	0.0021	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
-1.764	0.0256	0.0500	0.0000	0.6667	7.7000	7.9600	7.9600	1.4200	1.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
-1.056	0.0	0.0	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
-0.309															
0.415	0.0	0.0	0.0000	0.0000	2.3400	11.6300		11.6300	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
	0.0020	0.0020	0.0000	0.0000					0.0	0.0	0.0	0.0088	0.0000	0.0000	0.0000
															
-0.196	0.0323	0.0000	0.0000	0.0000	6.2900	2.2000	-2.2000	2.2000	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
															
-0.925	0.0000	0.0000	0.0000	0.0000	11.1100	1.8400	-1.8400	1.8400	0.0	0.0	1.0	0.0000	0.0000		
0.3															
-2.036	0.0	0.0	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.4286
															
0.095	0.0769	0.0769							0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
0.27	0.0435	0.0435	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000		
-0.281	0.0625	0.0625	0.0000	0.0000					0.0	0.0	0.0	0.1053	0.0556		
															
0.548															
-1.019	0.0278	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
	0.0087	0.0000	0.0000	0.0625					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
0.644	0.0047	0.0000	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
	0.0000	0.0125	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.0000		
-0.837	0.0312	0.0000			3.9800	0.1800	-0.1800	0.1800	0.0	1.0	0.0	0.0000	0.0000		
															
															
-0.963															
-0.133	0.0000	0.0000							0.0	0.0	0.0	0.0000	0.0000		
0.489	0.0000	0.0000	0.0667	0.0000					0.0	0.0	0.0	0.0000	0.0000	0.0000	0.0000
1.474	0.0000	0.0000							0.0	0.0	0.0	0.0000	0.0000		
-2.359															
-1.047	0.0500	0.05							0.0	0.0	0.0	0.0000	0.0000		
-0.59	0.0667	0.0667	0.0000	0.0000	2.0700	0.3000		0.3000	0.0	1.0	0.0	0.0952	0.0000		
1.81	0.125	0.0	0.0000	0.0000					0.0	0.0	0.0	0.0000	0.2500	0.0000	0.0000
-2.157	0.2500	0.0000			5.9900	0.2900	0.2900	-0.2900	0.0	1.0	0.0	0.0000	0.0000	0.0000	0.0000
	0.0000	0.0000	0.0000	0.0000	6.6300	3.1400	3.1400	-3.1400	0.0	1.0	0.0	0.0000	0.0213	0.0000	0.0000
0.32															
